DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2,03-01-2019,1841,2004,1900,Skywest Airlines Inc.,1423,N658SW,83,85,68,64,66,MDW,Chicago Midway International Airport,OMA,Eppley Airfield,423,3,12,0,N,0,63,0,0,0,1
2,03-01-2019,2239,2358,2240,Skywest Airlines Inc.,3491,N523SW,79,85,67,78,84,MDW,Chicago Midway International Airport,OMA,Eppley Airfield,423,2,10,0,N,0,7,0,0,0,71
2,03-01-2019,1741,1901,1725,Skywest Airlines Inc.,3832,N205WN,80,85,66,96,101,MDW,Chicago Midway International Airport,OMA,Eppley Airfield,423,2,12,0,N,0,9,0,0,0,87
2,03-01-2019,2041,2327,2210,Skywest Airlines Inc.,3510,N298WN,106,115,92,77,86,MDW,Chicago Midway International Airport,ORF,Norfolk International Airport,704,3,11,0,N,0,77,0,0,0,0
2,03-01-2019,1921,2142,2105,Skywest Airlines Inc.,2804,N255WN,261,270,244,37,46,MDW,Chicago Midway International Airport,PDX,Portland International Airport,1751,4,13,0,N,0,37,0,0,0,0
2,03-01-2019,2047,2331,2145,Skywest Airlines Inc.,1136,N733SA,104,120,90,106,122,MDW,Chicago Midway International Airport,PHL,Philadelphia International Airport,668,5,9,0,N,0,21,0,0,0,85
2,03-01-2019,1812,2054,2025,Skywest Airlines Inc.,2789,N209WN,102,130,86,29,57,MDW,Chicago Midway International Airport,PHL,Philadelphia International Airport,668,6,10,0,N,0,12,0,0,0,17
2,03-01-2019,618,912,855,Skywest Airlines Inc.,3153,N347SW,114,115,95,17,18,MDW,Chicago Midway International Airport,PHL,Philadelphia International Airport,668,4,15,0,N,0,17,0,0,0,0
2,03-01-2019,2205,43,25,Skywest Airlines Inc.,3927,N459WN,98,110,84,18,30,MDW,Chicago Midway International Airport,PHL,Philadelphia International Airport,668,4,10,0,N,0,4,0,0,0,14
2,03-01-2019,1608,1902,1805,Skywest Airlines Inc.,921,N430WN,234,235,215,57,58,MDW,Chicago Midway International Airport,PHX,Phoenix Sky Harbor International Airport,1444,5,14,0,N,0,43,0,0,0,14
2,03-01-2019,2126,24,2300,Skywest Airlines Inc.,1023,N216WR,238,230,215,84,76,MDW,Chicago Midway International Airport,PHX,Phoenix Sky Harbor International Airport,1444,3,20,0,N,0,35,0,8,0,41
2,03-01-2019,1757,2043,2020,Skywest Airlines Inc.,1827,N420WN,226,235,212,23,32,MDW,Chicago Midway International Airport,PHX,Phoenix Sky Harbor International Airport,1444,6,8,0,N,0,23,0,0,0,0
2,03-01-2019,1310,1555,1540,Skywest Airlines Inc.,1842,N723SW,225,235,209,15,25,MDW,Chicago Midway International Airport,PHX,Phoenix Sky Harbor International Airport,1444,5,11,0,N,0,15,0,0,0,0
2,03-01-2019,2234,118,15,Skywest Airlines Inc.,3336,N208WN,224,225,212,63,64,MDW,Chicago Midway International Airport,PHX,Phoenix Sky Harbor International Airport,1444,4,8,0,N,0,32,0,0,0,31
2,03-01-2019,1038,1322,1300,Skywest Airlines Inc.,3501,N732SW,224,230,208,22,28,MDW,Chicago Midway International Airport,PHX,Phoenix Sky Harbor International Airport,1444,5,11,0,N,0,22,0,0,0,0
2,03-01-2019,2146,2350,2305,Skywest Airlines Inc.,337,N488WN,64,75,52,45,56,MDW,Chicago Midway International Airport,PIT,Pittsburgh International Airport,402,3,9,0,N,0,19,0,0,0,26
2,03-01-2019,1542,1805,1730,Skywest Airlines Inc.,2445,N651SW,83,75,64,35,27,MDW,Chicago Midway International Airport,PIT,Pittsburgh International Airport,402,8,11,0,N,0,27,0,8,0,0
2,03-01-2019,1147,1402,1330,Skywest Airlines Inc.,3170,N430WN,75,75,60,32,32,MDW,Chicago Midway International Airport,PIT,Pittsburgh International Airport,402,6,9,0,N,0,32,0,0,0,0
2,03-01-2019,1852,2059,2010,Skywest Airlines Inc.,3249,N208WN,67,75,57,49,57,MDW,Chicago Midway International Airport,PIT,Pittsburgh International Airport,402,4,6,0,N,0,28,0,0,0,21
2,03-01-2019,2154,50,2335,Skywest Airlines Inc.,2174,N623SW,116,125,104,75,84,MDW,Chicago Midway International Airport,PVD,Theodore Francis Green State Airport,842,4,8,0,N,0,40,0,0,0,35
2,03-01-2019,1853,2153,2120,Skywest Airlines Inc.,3831,N451WN,120,125,105,33,38,MDW,Chicago Midway International Airport,PVD,Theodore Francis Green State Airport,842,5,10,0,N,0,14,0,0,0,19
2,03-01-2019,1555,1834,1805,Skywest Airlines Inc.,255,N411WN,99,110,85,29,40,MDW,Chicago Midway International Airport,RDU,Raleigh-Durham International Airport,632,3,11,0,N,0,20,0,0,0,9
2,03-01-2019,1229,1511,1455,Skywest Airlines Inc.,1429,N657SW,102,105,88,16,19,MDW,Chicago Midway International Airport,RDU,Raleigh-Durham International Airport,632,3,11,0,N,0,13,0,0,0,3
2,03-01-2019,2103,2340,2300,Skywest Airlines Inc.,3063,N551WN,97,100,81,40,43,MDW,Chicago Midway International Airport,RDU,Raleigh-Durham International Airport,632,3,13,0,N,0,35,0,0,0,5
2,03-01-2019,1523,1734,1650,Skywest Airlines Inc.,1276,N265WN,251,255,238,44,48,MDW,Chicago Midway International Airport,RNO,Reno/Tahoe International Airport,1680,5,8,0,N,0,31,0,0,0,13
2,03-01-2019,2058,38,2340,Skywest Airlines Inc.,1558,N310SW,160,165,143,58,63,MDW,Chicago Midway International Airport,RSW,Southwest Florida International Airport,1105,5,12,0,N,0,52,0,0,0,6
2,03-01-2019,1138,1517,1305,Skywest Airlines Inc.,3413,N374SW,159,170,144,132,143,MDW,Chicago Midway International Airport,RSW,Southwest Florida International Airport,1105,4,11,0,N,0,132,0,0,0,0
2,03-01-2019,1341,1602,1505,Skywest Airlines Inc.,299,N718SW,261,265,249,57,61,MDW,Chicago Midway International Airport,SAN,San Diego International Airport (Lindbergh Field),1728,3,9,0,N,0,57,0,0,0,0
2,03-01-2019,720,934,855,Skywest Airlines Inc.,339,N213WN,254,265,243,39,50,MDW,Chicago Midway International Airport,SAN,San Diego International Airport (Lindbergh Field),1728,3,8,0,N,0,39,0,0,0,0
2,03-01-2019,914,1129,1045,Skywest Airlines Inc.,635,N729SW,255,265,244,44,54,MDW,Chicago Midway International Airport,SAN,San Diego International Airport (Lindbergh Field),1728,3,8,0,N,0,40,0,0,0,4
2,03-01-2019,1457,1725,1655,Skywest Airlines Inc.,1188,N254WN,268,265,258,30,27,MDW,Chicago Midway International Airport,SAN,San Diego International Airport (Lindbergh Field),1728,2,8,0,N,0,23,0,3,0,4
2,03-01-2019,1933,2202,2100,Skywest Airlines Inc.,2729,N754SW,269,265,253,62,58,MDW,Chicago Midway International Airport,SAN,San Diego International Airport (Lindbergh Field),1728,4,12,0,N,0,55,0,4,0,3
2,03-01-2019,2112,2346,2140,Skywest Airlines Inc.,1394,N294WN,154,175,134,126,147,MDW,Chicago Midway International Airport,SAT,San Antonio International Airport,1036,3,17,0,N,0,44,0,0,0,82
2,03-01-2019,2241,48,2300,Skywest Airlines Inc.,74,N764SW,67,65,53,108,106,MDW,Chicago Midway International Airport,SDF,Louisville International Airport (Standiford Field),271,5,9,0,N,0,54,0,2,0,52
2,03-01-2019,1835,2035,2000,Skywest Airlines Inc.,693,N232WN,60,65,44,35,40,MDW,Chicago Midway International Airport,SDF,Louisville International Airport (Standiford Field),271,5,11,0,N,0,9,0,0,0,26
2,03-01-2019,1424,1620,1600,Skywest Airlines Inc.,823,N725SW,56,65,42,20,29,MDW,Chicago Midway International Airport,SDF,Louisville International Airport (Standiford Field),271,5,9,0,N,0,10,0,0,0,10
2,03-01-2019,2140,2,2230,Skywest Airlines Inc.,421,N205WN,262,270,242,92,100,MDW,Chicago Midway International Airport,SEA,Seattle-Tacoma International Airport,1733,4,16,0,N,0,92,0,0,0,0
2,03-01-2019,824,1049,1025,Skywest Airlines Inc.,2702,N209WN,265,270,247,24,29,MDW,Chicago Midway International Airport,SEA,Seattle-Tacoma International Airport,1733,5,13,0,N,0,24,0,0,0,0
2,03-01-2019,2131,29,2205,Skywest Airlines Inc.,1009,N478WN,298,290,274,144,136,MDW,Chicago Midway International Airport,SFO,San Francisco International Airport,1855,4,20,0,N,0,0,135,8,0,1
2,03-01-2019,1736,2031,1555,Skywest Airlines Inc.,1837,N761RR,295,290,268,276,271,MDW,Chicago Midway International Airport,SFO,San Francisco International Airport,1855,4,23,0,N,0,266,0,5,0,5
2,03-01-2019,1319,1615,1240,Skywest Airlines Inc.,3846,N751SW,296,290,267,215,209,MDW,Chicago Midway International Airport,SFO,San Francisco International Airport,1855,4,25,0,N,0,200,0,6,0,9
2,03-01-2019,824,1059,1020,Skywest Airlines Inc.,220,N275WN,275,285,260,39,49,MDW,Chicago Midway International Airport,SJC,Norman Y. Mineta San José International Airport,1838,4,11,0,N,0,39,0,0,0,0
2,03-01-2019,1900,2141,2100,Skywest Airlines Inc.,2199,N900WN,281,285,265,41,45,MDW,Chicago Midway International Airport,SJC,Norman Y. Mineta San José International Airport,1838,5,11,0,N,0,41,0,0,0,0
2,03-01-2019,1024,1245,1155,Skywest Airlines Inc.,151,N750SA,201,210,186,50,59,MDW,Chicago Midway International Airport,SLC,Salt Lake City International Airport,1258,6,9,0,N,0,30,0,0,0,20
2,03-01-2019,1725,1948,1910,Skywest Airlines Inc.,1662,N461WN,203,210,185,38,45,MDW,Chicago Midway International Airport,SLC,Salt Lake City International Airport,1258,4,14,0,N,0,38,0,0,0,0
2,03-01-2019,2052,2319,2200,Skywest Airlines Inc.,163,N469WN,267,270,253,79,82,MDW,Chicago Midway International Airport,SMF,Sacramento International Airport,1790,4,10,0,N,0,15,0,0,0,64
2,03-01-2019,840,1116,1055,Skywest Airlines Inc.,3145,N201LV,276,270,253,21,15,MDW,Chicago Midway International Airport,SMF,Sacramento International Airport,1790,3,20,0,N,0,15,0,6,0,0
2,03-01-2019,1138,1235,1105,Skywest Airlines Inc.,29,N652SW,57,65,46,90,98,MDW,Chicago Midway International Airport,STL,St. Louis International Airport at Lambert Field,251,3,8,0,N,0,86,0,0,0,4
2,03-01-2019,2208,2259,2225,Skywest Airlines Inc.,393,N278WN,51,60,40,34,43,MDW,Chicago Midway International Airport,STL,St. Louis International Airport at Lambert Field,251,3,8,0,N,0,34,0,0,0,0
2,03-01-2019,1934,2037,2000,Skywest Airlines Inc.,490,N651SW,63,65,45,37,39,MDW,Chicago Midway International Airport,STL,St. Louis International Airport at Lambert Field,251,4,14,0,N,0,15,0,0,0,22
2,03-01-2019,634,740,725,Skywest Airlines Inc.,1586,N293,66,60,46,15,9,MDW,Chicago Midway International Airport,STL,St. Louis International Airport at Lambert Field,251,4,16,0,N,0,9,0,6,0,0
2,03-01-2019,1754,1853,1800,Skywest Airlines Inc.,2263,N514SW,59,65,49,53,59,MDW,Chicago Midway International Airport,STL,St. Louis International Airport at Lambert Field,251,4,6,0,N,0,47,0,0,0,6
2,03-01-2019,1355,1451,1410,Skywest Airlines Inc.,2361,N348SW,56,65,44,41,50,MDW,Chicago Midway International Airport,STL,St. Louis International Airport at Lambert Field,251,4,8,0,N,0,39,0,0,0,2
2,03-01-2019,2221,135,20,Skywest Airlines Inc.,514,N432WN,134,150,122,75,91,MDW,Chicago Midway International Airport,TPA,Tampa International Airport,997,3,9,0,N,0,44,0,0,0,31
2,03-01-2019,1841,2200,2000,Skywest Airlines Inc.,1153,N440LV,139,155,126,120,136,MDW,Chicago Midway International Airport,TPA,Tampa International Airport,997,6,7,0,N,0,29,0,0,0,91
2,03-01-2019,1149,1424,1350,Skywest Airlines Inc.,280,N460WN,215,225,202,34,44,MDW,Chicago Midway International Airport,TUS,Tucson International Airport,1440,3,10,0,N,0,25,0,0,0,9
2,03-01-2019,2015,2301,2130,US Airways Inc.,422,N779SW,226,225,210,91,90,MDW,Chicago Midway International Airport,TUS,Tucson International Airport,1440,4,12,0,N,0,18,0,1,0,72
2,03-01-2019,2211,2327,2300,US Airways Inc.,2038,N674AA,76,90,64,27,41,MHT,Manchester-Boston Regional Airport,BWI,Baltimore-Washington International Airport,377,3,9,0,N,0,3,0,0,0,24
2,03-01-2019,1512,1656,1620,US Airways Inc.,2437,N225WN,104,95,69,36,27,MHT,Manchester-Boston Regional Airport,BWI,Baltimore-Washington International Airport,377,27,8,0,N,0,11,0,9,0,16
2,03-01-2019,1755,1910,1850,US Airways Inc.,2611,N458WN,75,95,60,20,40,MHT,Manchester-Boston Regional Airport,BWI,Baltimore-Washington International Airport,377,5,10,0,N,0,4,0,0,0,16
2,03-01-2019,1404,1518,1435,US Airways Inc.,3691,N257WN,74,90,61,43,59,MHT,Manchester-Boston Regional Airport,BWI,Baltimore-Washington International Airport,377,3,10,0,N,0,4,0,0,0,39
2,03-01-2019,754,1028,950,US Airways Inc.,2719,N466WN,334,365,320,38,69,MHT,Manchester-Boston Regional Airport,LAS,McCarran International Airport,2356,5,9,0,N,0,38,0,0,0,0
2,03-01-2019,1909,2158,2010,US Airways Inc.,2213,N291WN,169,200,155,108,139,MHT,Manchester-Boston Regional Airport,MCO,Orlando International Airport,1142,3,11,0,N,0,6,0,0,0,102
2,03-01-2019,2332,216,30,US Airways Inc.,3680,N606SW,164,195,155,106,137,MHT,Manchester-Boston Regional Airport,MCO,Orlando International Airport,1142,3,6,0,N,0,0,0,0,0,106
2,03-01-2019,1048,1201,1140,US Airways Inc.,813,N679AA,133,155,117,21,43,MHT,Manchester-Boston Regional Airport,MDW,Chicago Midway International Airport,838,6,10,0,N,0,3,0,0,0,18
2,03-01-2019,1824,1941,1925,US Airways Inc.,2888,N713SW,137,155,124,16,34,MHT,Manchester-Boston Regional Airport,MDW,Chicago Midway International Airport,838,6,7,0,N,0,0,0,0,0,16
2,03-01-2019,1448,1601,1545,US Airways Inc.,2900,N761RR,133,155,120,16,38,MHT,Manchester-Boston Regional Airport,MDW,Chicago Midway International Airport,838,6,7,0,N,0,8,0,0,0,8
2,03-01-2019,1740,1852,1800,US Airways Inc.,312,N604SW,72,90,57,52,70,MHT,Manchester-Boston Regional Airport,PHL,Philadelphia International Airport,290,6,9,0,N,0,12,0,0,0,40
2,03-01-2019,950,1105,1045,US Airways Inc.,2463,N771SA,75,85,57,20,30,MHT,Manchester-Boston Regional Airport,PHL,Philadelphia International Airport,290,7,11,0,N,0,16,0,0,0,4
2,03-01-2019,1300,1417,1340,US Airways Inc.,3316,N290WN,77,90,65,37,50,MHT,Manchester-Boston Regional Airport,PHL,Philadelphia International Airport,290,4,8,0,N,0,4,0,0,0,33
2,03-01-2019,946,1259,1125,US Airways Inc.,3241,N221WN,193,210,164,94,111,MHT,Manchester-Boston Regional Airport,TPA,Tampa International Airport,1204,5,24,0,N,0,94,0,0,0,0
2,03-01-2019,1249,1343,1235,US Airways Inc.,521,N781WN,54,75,47,68,89,MSY,Louis Armstrong New Orleans International Airport,BHM,Birmingham-Shuttlesworth International Airport,321,2,5,0,N,0,60,0,0,0,8
2,03-01-2019,837,1204,1140,US Airways Inc.,432,N643SW,147,135,140,24,12,MSY,Louis Armstrong New Orleans International Airport,BWI,Baltimore-Washington International Airport,998,2,5,0,N,0,12,0,12,0,0
2,03-01-2019,1626,1748,1630,US Airways Inc.,1936,N295WN,82,85,71,78,81,MSY,Louis Armstrong New Orleans International Airport,DAL,Dallas Love Field,437,5,6,0,N,0,65,0,0,0,13
3,03-01-2019,1530,1634,1505,US Airways Inc.,223,N677AA,64,70,54,89,95,MSY,Louis Armstrong New Orleans International Airport,HOU,William P. Hobby Airport,303,4,6,0,N,0,82,0,0,0,7
3,03-01-2019,2007,2106,2040,US Airways Inc.,570,N357SW,59,70,53,26,37,MSY,Louis Armstrong New Orleans International Airport,HOU,William P. Hobby Airport,303,2,4,0,N,0,0,0,0,0,26
3,03-01-2019,1316,1413,1245,US Airways Inc.,689,N426WN,57,70,50,88,101,MSY,Louis Armstrong New Orleans International Airport,HOU,William P. Hobby Airport,303,3,4,0,N,0,55,0,0,0,33
3,03-01-2019,1708,1815,1755,US Airways Inc.,1192,N274WN,67,70,55,20,23,MSY,Louis Armstrong New Orleans International Airport,HOU,William P. Hobby Airport,303,3,9,0,N,0,10,0,0,0,10
3,03-01-2019,1740,1948,1855,US Airways Inc.,714,N305SW,128,130,115,53,55,MSY,Louis Armstrong New Orleans International Airport,MDW,Chicago Midway International Airport,825,7,6,0,N,0,8,0,0,0,45
3,03-01-2019,1324,1548,1510,US Airways Inc.,169,N550WN,204,220,193,38,54,MSY,Louis Armstrong New Orleans International Airport,PHX,Phoenix Sky Harbor International Airport,1301,5,6,0,N,0,3,0,0,0,35
3,03-01-2019,1406,1622,1505,US Airways Inc.,788,N427WN,76,85,67,77,86,MSY,Louis Armstrong New Orleans International Airport,TPA,Tampa International Airport,487,4,5,0,N,0,64,0,0,0,13
3,03-01-2019,1148,1459,1410,US Airways Inc.,45,N631SW,131,135,110,49,53,OAK,Oakland International Airport,ABQ,Albuquerque International Sunport,889,5,16,0,N,0,49,0,0,0,0
3,03-01-2019,1938,2256,2230,US Airways Inc.,527,N727SW,138,130,107,26,18,OAK,Oakland International Airport,ABQ,Albuquerque International Sunport,889,5,26,0,N,0,0,0,8,0,18
3,03-01-2019,1152,1802,1730,US Airways Inc.,882,N774SW,250,250,232,32,32,OAK,Oakland International Airport,BNA,Nashville International Airport,1959,5,13,0,N,0,21,0,0,0,11
3,03-01-2019,1051,1314,1240,US Airways Inc.,783,N306SW,83,90,66,34,41,OAK,Oakland International Airport,BOI,Boise Airport (Boise Air Terminal),511,3,14,0,N,0,12,0,0,0,22
3,03-01-2019,1953,2218,2200,US Airways Inc.,2612,N479WN,85,85,64,18,18,OAK,Oakland International Airport,BOI,Boise Airport (Boise Air Terminal),511,3,18,0,N,0,18,0,0,0,0
3,03-01-2019,1632,1738,1720,US Airways Inc.,346,N489WN,66,65,48,18,17,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,3,15,0,N,0,0,0,1,0,17
3,03-01-2019,2000,2109,2000,US Airways Inc.,444,N682SW,69,65,49,69,65,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,18,0,N,0,0,0,4,0,65
3,03-01-2019,1502,1607,1550,US Airways Inc.,481,N413WN,65,65,49,17,17,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,14,0,N,0,14,0,0,0,3
3,03-01-2019,1229,1341,1240,US Airways Inc.,891,N400WN,72,65,49,61,54,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,21,0,N,0,1,0,7,0,53
3,03-01-2019,2051,2151,2120,US Airways Inc.,1150,N235WN,60,65,48,31,36,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,10,0,N,0,14,0,0,0,17
3,03-01-2019,1628,1729,1625,US Airways Inc.,1311,N605SW,61,65,50,64,68,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,1,10,0,N,0,17,0,0,0,47
3,03-01-2019,1816,1921,1855,US Airways Inc.,2550,N771SA,65,65,49,26,26,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,14,0,N,0,13,0,0,0,13
3,03-01-2019,1243,1345,1325,US Airways Inc.,2614,N602SW,62,65,50,20,23,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,10,0,N,0,20,0,0,0,0
3,03-01-2019,2059,2206,2035,US Airways Inc.,2732,N705SW,67,65,48,91,89,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,17,0,N,0,15,0,2,0,74
3,03-01-2019,2146,2251,2155,US Airways Inc.,3589,N601WN,65,65,51,56,56,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,12,0,N,0,13,0,0,0,43
3,03-01-2019,1740,2055,2015,US Airways Inc.,497,N445WN,135,145,113,40,50,OAK,Oakland International Airport,DEN,Denver International Airport,957,8,14,0,N,0,0,0,7,0,33
3,03-01-2019,2010,2326,2235,US Airways Inc.,1426,N720WN,136,145,114,51,60,OAK,Oakland International Airport,DEN,Denver International Airport,957,8,14,0,N,0,10,0,0,0,41
3,03-01-2019,2155,2350,2140,US Airways Inc.,223,N223WN,115,120,93,130,135,OAK,Oakland International Airport,GEG,Spokane International Airport,723,5,17,0,N,0,19,0,0,0,111
3,03-01-2019,1620,2144,2100,US Airways Inc.,78,N268WN,204,220,189,44,60,OAK,Oakland International Airport,HOU,William P. Hobby Airport,1642,3,12,0,N,0,14,0,0,0,30
3,03-01-2019,1623,1752,1625,US Airways Inc.,302,N473WN,89,85,62,87,83,OAK,Oakland International Airport,LAS,McCarran International Airport,407,4,23,0,N,0,83,0,4,0,0
3,03-01-2019,2154,2314,2205,US Airways Inc.,428,N683SW,80,85,63,69,74,OAK,Oakland International Airport,LAS,McCarran International Airport,407,4,13,0,N,0,2,0,0,0,67
3,03-01-2019,1322,1444,1410,US Airways Inc.,500,N799SW,82,85,64,34,37,OAK,Oakland International Airport,LAS,McCarran International Airport,407,3,15,0,N,0,34,0,0,0,0
3,03-01-2019,2059,2220,2105,American Airlines Inc.,890,N788SA,81,80,61,75,74,OAK,Oakland International Airport,LAS,McCarran International Airport,407,6,14,0,N,0,41,0,1,0,33
3,03-01-2019,1504,1631,1520,American Airlines Inc.,1585,N766SW,87,85,66,71,69,OAK,Oakland International Airport,LAS,McCarran International Airport,407,8,13,0,N,0,50,0,2,0,19
3,03-01-2019,1615,1741,1705,American Airlines Inc.,2632,N784SW,86,85,65,36,35,OAK,Oakland International Airport,LAS,McCarran International Airport,407,5,16,0,N,0,16,0,1,0,19
3,03-01-2019,1647,1829,1755,American Airlines Inc.,3327,N282WN,102,85,59,34,17,OAK,Oakland International Airport,LAS,McCarran International Airport,407,20,23,0,N,0,2,0,17,0,15
3,03-01-2019,2142,2310,2245,American Airlines Inc.,3396,N787SA,88,85,59,25,22,OAK,Oakland International Airport,LAS,McCarran International Airport,407,17,12,0,N,0,22,0,3,0,0
3,03-01-2019,1816,1954,1910,American Airlines Inc.,3940,N434WN,98,85,61,44,31,OAK,Oakland International Airport,LAS,McCarran International Airport,407,20,17,0,N,0,0,0,13,0,31
3,03-01-2019,928,1042,1020,American Airlines Inc.,96,N311SW,74,80,54,22,28,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,6,14,0,N,0,9,0,0,0,13
